shipment_id,ship_date,delivery_date,origin_region,destination_region,holiday_period,status,delivery_days
2251,2025-12-25,2025-12-31,East,West,Yes,Delivered,6
2253,2025-09-14,2025-09-15,South,South,No,Delivered,1
2255,2025-11-27,2025-11-29,North,North,Yes,Delivered,2
2256,2025-11-30,2025-12-08,West,North,Yes,Delivered,8
2257,2025-10-19,2025-10-24,West,South,No,Delivered,5
2258,2025-12-18,,East,West,Yes,In Transit,
2259,2025-08-26,2025-08-31,West,East,No,Delivered,5
2260,2025-08-27,2025-09-01,East,East,No,Delivered,5
2261,2025-08-25,2025-08-30,South,West,No,Delivered,5
2263,2025-12-19,2025-12-29,West,North,Yes,Delivered,10
2264,2025-10-08,2025-10-12,East,West,No,Delivered,4
2266,2025-12-21,,North,North,Yes,In Transit,
2267,2025-11-06,2025-11-09,North,West,No,Delivered,3
2268,2025-08-27,2025-08-30,East,South,No,Delivered,3
2269,2025-08-24,2025-08-25,North,West,No,Delivered,1
2270,2025-10-16,,North,North,No,In Transit,
2271,2025-12-24,2025-12-28,North,East,Yes,Delivered,4
2273,2025-12-26,2025-12-28,North,South,Yes,Delivered,2
2274,2025-08-24,2025-08-26,South,East,No,Delivered,2
2277,2025-10-01,2025-10-03,South,West,No,Delivered,2
2278,2025-09-20,2025-09-23,East,North,No,Delivered,3
2279,2025-12-23,2025-12-28,West,North,Yes,Delivered,5
2280,2025-10-20,2025-10-22,West,West,No,Delivered,2
2281,2025-10-28,2025-11-01,West,South,No,Delivered,4
2282,2025-11-04,,North,West,No,In Transit,
2283,2025-08-27,2025-09-01,South,South,No,Delivered,5
2284,2025-12-27,,North,East,Yes,In Transit,
2285,2025-11-03,2025-11-04,North,West,No,Delivered,1
2286,2025-09-22,2025-09-23,East,North,No,Delivered,1
2622,2025-10-07,2025-10-10,West,North,No,Delivered,3
2291,2025-10-05,2025-10-10,East,South,No,Delivered,5
2292,2025-08-19,2025-08-21,West,East,No,Delivered,2
2293,2025-08-19,2025-08-21,North,East,No,Delivered,2
2294,2025-10-30,2025-11-03,East,North,No,Delivered,4
2295,2025-10-18,2025-10-23,West,East,No,Delivered,5
2297,2025-09-11,,West,West,No,In Transit,
2298,2025-10-29,2025-11-03,South,West,No,Delivered,5
2299,2025-10-26,2025-10-28,South,South,No,Delivered,2
2300,2025-11-23,2025-11-28,North,South,Yes,Delivered,5
2301,2025-09-13,2025-09-17,South,South,No,Delivered,4
2302,2025-11-29,,East,East,Yes,In Transit,
2303,2025-12-21,2025-12-29,East,West,Yes,Delivered,8
2304,2025-08-23,2025-08-24,South,East,No,Delivered,1
2306,2025-09-21,2025-09-22,North,South,No,Delivered,1
2309,2025-09-27,2025-09-30,South,West,No,Delivered,3
2311,2025-09-05,2025-09-08,East,East,No,Delivered,3
2312,2025-10-03,2025-10-07,East,North,No,Delivered,4
2313,2025-11-07,2025-11-09,North,West,No,Delivered,2
2316,2025-08-31,,East,South,No,In Transit,
2318,2025-11-05,,South,North,No,In Transit,
2319,2025-09-06,2025-09-10,West,East,No,Delivered,4
2320,2025-11-28,2025-11-30,West,South,Yes,Delivered,2
2322,2025-11-22,2025-11-27,South,East,Yes,Delivered,5
2323,2025-09-28,2025-10-01,South,East,No,Delivered,3
2325,2025-10-14,2025-10-18,North,West,No,Delivered,4
2326,2025-09-06,2025-09-11,South,West,No,Delivered,5
2327,2025-10-16,2025-10-18,East,North,No,Delivered,2
2329,2025-11-25,2025-12-03,North,South,Yes,Delivered,8
2330,2025-10-28,2025-11-01,North,South,No,Delivered,4
2331,2025-09-24,2025-09-26,West,South,No,Delivered,2
2333,2025-11-21,2025-11-25,North,South,Yes,Delivered,4
2335,2025-08-13,2025-08-16,North,North,No,Delivered,3
2337,2025-08-21,2025-08-26,West,North,No,Delivered,5
2338,2025-08-29,2025-08-30,South,South,No,Delivered,1
2339,2025-10-01,2025-10-04,West,South,No,Delivered,3
2340,2025-12-28,,South,East,Yes,In Transit,
2341,2025-09-06,2025-09-08,North,South,No,Delivered,2
2342,2025-08-26,2025-08-31,North,East,No,Delivered,5
2623,2025-09-20,2025-09-24,North,South,No,Delivered,4
2344,2025-11-28,2025-12-02,South,North,Yes,Delivered,4
2346,2025-11-28,2025-12-01,South,South,Yes,Delivered,3
2347,2025-08-15,,South,South,No,In Transit,
2348,2025-10-25,2025-10-27,East,West,No,Delivered,2
2349,2025-08-31,2025-09-02,South,West,No,Delivered,2
2350,2025-12-16,2025-12-20,South,West,Yes,Delivered,4
2351,2025-09-18,2025-09-19,South,North,No,Delivered,1
2352,2025-09-29,2025-10-02,North,East,No,Delivered,3
2353,2025-10-05,2025-10-08,North,West,No,Delivered,3
2354,2025-11-08,2025-11-09,South,South,No,Delivered,1
2356,2025-08-16,2025-08-20,South,North,No,Delivered,4
2357,2025-09-16,2025-09-19,West,South,No,Delivered,3
2359,2025-09-06,2025-09-08,East,West,No,Delivered,2
2360,2025-11-28,2025-12-06,North,South,Yes,Delivered,8
2362,2025-10-21,2025-10-26,North,East,No,Delivered,5
2363,2025-08-22,2025-08-27,North,North,No,Delivered,5
2624,2025-09-06,2025-09-09,West,West,No,Delivered,3
2365,2025-09-19,2025-09-23,North,East,No,Delivered,4
2366,2025-08-26,2025-08-27,East,South,No,Delivered,1
2367,2025-11-21,2025-11-27,South,West,Yes,Delivered,6
2368,2025-10-02,2025-10-05,South,East,No,Delivered,3
2369,2025-11-03,2025-11-06,South,South,No,Delivered,3
2370,2025-10-26,2025-10-29,North,West,No,Delivered,3
2371,2025-12-16,2025-12-23,North,South,Yes,Delivered,7
2372,2025-12-26,,East,West,Yes,In Transit,
2374,2025-09-06,2025-09-07,West,South,No,Delivered,1
2375,2025-08-20,2025-08-24,West,North,No,Delivered,4
2377,2025-08-30,2025-09-04,North,West,No,Delivered,5
2378,2025-10-28,2025-11-01,North,North,No,Delivered,4
2379,2025-09-19,2025-09-24,South,West,No,Delivered,5
2380,2025-09-10,2025-09-15,West,North,No,Delivered,5
2381,2025-11-23,2025-11-29,North,South,Yes,Delivered,6
2382,2025-10-10,2025-10-11,East,South,No,Delivered,1
2383,2025-10-12,,North,North,No,In Transit,
2384,2025-09-18,,East,South,No,In Transit,
203,2025-08-14,,South,West,No,In Transit,
2387,2025-08-22,2025-08-23,South,East,No,Delivered,1
2388,2025-11-02,2025-11-06,North,East,No,Delivered,4
2389,2025-10-09,2025-10-12,South,South,No,Delivered,3
2392,2025-10-22,2025-10-25,West,East,No,Delivered,3
2393,2025-11-06,,South,North,No,In Transit,
2394,2025-09-19,2025-09-23,East,West,No,Delivered,4
2396,2025-11-22,2025-12-02,South,East,Yes,Delivered,10
2625,2025-12-29,2026-01-04,South,South,Yes,Delivered,6
2399,2025-12-19,,North,South,Yes,In Transit,
2401,2025-11-05,2025-11-08,East,North,No,Delivered,3
2626,2025-11-22,2025-11-30,North,South,Yes,Delivered,8
2403,2025-09-12,2025-09-15,West,East,No,Delivered,3
2404,2025-12-31,2026-01-05,East,North,Yes,Delivered,5
2405,2025-09-27,2025-09-30,East,West,No,Delivered,3
2406,2025-09-26,,East,North,No,In Transit,
2407,2025-08-21,2025-08-26,East,North,No,Delivered,5
2410,2025-10-11,2025-10-14,West,West,No,Delivered,3
2411,2025-11-27,2025-12-03,East,North,Yes,Delivered,6
2412,2025-10-04,2025-10-06,East,East,No,Delivered,2
2413,2025-11-09,2025-11-13,North,West,No,Delivered,4
2415,2025-08-15,,East,North,No,In Transit,
2416,2025-12-31,2026-01-08,South,South,Yes,Delivered,8
2417,2025-10-18,2025-10-22,North,East,No,Delivered,4
2418,2025-09-13,2025-09-17,East,West,No,Delivered,4
2419,2025-10-18,2025-10-21,East,North,No,Delivered,3
2420,2025-12-29,2026-01-03,South,South,Yes,Delivered,5
2421,2025-08-22,2025-08-23,West,West,No,Delivered,1
2422,2025-09-18,2025-09-22,East,West,No,Delivered,4
2423,2025-12-19,2025-12-28,South,East,Yes,Delivered,9
2424,2025-09-23,2025-09-28,South,East,No,Delivered,5
2425,2025-09-21,2025-09-24,North,West,No,Delivered,3
2426,2025-08-30,2025-09-02,North,West,No,Delivered,3
2427,2025-10-09,2025-10-11,West,West,No,Delivered,2
2428,2025-10-21,2025-10-22,East,North,No,Delivered,1
2429,2025-12-21,2025-12-29,West,East,Yes,Delivered,8
2430,2025-12-25,2026-01-01,North,East,Yes,Delivered,7
2431,2025-10-22,2025-10-24,West,South,No,Delivered,2
2432,2025-10-20,2025-10-25,North,East,No,Delivered,5
2434,2025-12-18,,South,North,Yes,In Transit,
2435,2025-11-20,2025-11-28,South,West,Yes,Delivered,8
2438,2025-11-07,2025-11-10,East,South,No,Delivered,3
2439,2025-09-26,2025-09-30,South,North,No,Delivered,4
2440,2025-11-09,2025-11-12,East,West,No,Delivered,3
2441,2025-08-26,2025-08-28,West,North,No,Delivered,2
2442,2025-12-29,2026-01-02,South,South,Yes,Delivered,4
2443,2025-10-07,2025-10-11,North,West,No,Delivered,4
2444,2025-11-25,2025-12-01,West,East,Yes,Delivered,6
2445,2025-09-18,,West,North,No,In Transit,
2447,2025-10-28,2025-11-01,North,East,No,Delivered,4
2448,2025-08-15,2025-08-17,North,West,No,Delivered,2
2449,2025-09-23,2025-09-28,East,North,No,Delivered,5
2450,2025-09-03,2025-09-06,South,South,No,Delivered,3
2451,2025-09-20,2025-09-23,East,North,No,Delivered,3
2452,2025-08-17,2025-08-20,North,East,No,Delivered,3
2453,2025-08-15,2025-08-19,West,East,No,Delivered,4
2454,2025-11-29,2025-12-05,East,North,Yes,Delivered,6
2455,2025-11-25,,North,West,Yes,In Transit,
2456,2025-11-23,2025-11-28,East,North,Yes,Delivered,5
2457,2025-09-25,,North,East,No,In Transit,
2458,2025-12-22,2025-12-24,East,North,Yes,Delivered,2
2459,2025-10-18,2025-10-19,West,South,No,Delivered,1
2460,2025-09-06,2025-09-10,North,South,No,Delivered,4
2462,2025-08-14,2025-08-15,North,East,No,Delivered,1
2463,2025-09-23,2025-09-24,North,South,No,Delivered,1
2464,2025-09-08,2025-09-12,East,West,No,Delivered,4
2627,2025-12-28,2025-12-31,East,East,Yes,Delivered,3
2466,2025-08-31,2025-09-05,East,East,No,Delivered,5
2467,2025-08-14,2025-08-15,East,North,No,Delivered,1
2469,2025-10-22,2025-10-27,North,East,No,Delivered,5
2471,2025-09-13,,West,North,No,In Transit,
2472,2025-08-20,2025-08-23,South,West,No,Delivered,3
2473,2025-09-21,2025-09-24,North,North,No,Delivered,3
2475,2025-11-06,2025-11-10,North,West,No,Delivered,4
2476,2025-12-20,2025-12-23,North,East,Yes,Delivered,3
2477,2025-11-06,2025-11-10,East,West,No,Delivered,4
2479,2025-10-31,2025-11-04,West,West,No,Delivered,4
2482,2025-10-10,2025-10-11,South,South,No,Delivered,1
2483,2025-12-25,2025-12-27,South,West,Yes,Delivered,2
2484,2025-11-28,,South,South,Yes,In Transit,
2485,2025-08-14,2025-08-17,West,North,No,Delivered,3
2486,2025-11-23,,West,North,Yes,In Transit,
2488,2025-10-01,2025-10-05,North,East,No,Delivered,4
2628,2025-12-20,,East,North,Yes,In Transit,
2490,2025-08-14,2025-08-19,South,East,No,Delivered,5
2491,2025-12-24,2025-12-28,West,South,Yes,Delivered,4
2492,2025-10-07,,West,East,No,In Transit,
2493,2025-11-25,2025-12-01,South,West,Yes,Delivered,6
2494,2025-10-15,2025-10-16,North,South,No,Delivered,1
2495,2025-10-01,2025-10-04,North,North,No,Delivered,3
2496,2025-10-10,2025-10-13,West,South,No,Delivered,3
2497,2025-11-28,,West,West,Yes,In Transit,
2498,2025-10-28,2025-10-30,East,South,No,Delivered,2
2499,2025-10-06,2025-10-08,South,North,No,Delivered,2
2500,2025-10-26,2025-10-30,South,West,No,Delivered,4
2501,2025-09-18,2025-09-19,West,West,No,Delivered,1
2502,2025-09-12,2025-09-13,East,East,No,Delivered,1
2503,2025-10-28,2025-10-29,East,South,No,Delivered,1
2504,2025-11-03,2025-11-06,South,South,No,Delivered,3
2505,2025-09-18,2025-09-21,East,North,No,Delivered,3
2506,2025-10-20,2025-10-24,West,North,No,Delivered,4
2507,2025-11-06,2025-11-07,East,North,No,Delivered,1
2508,2025-11-23,2025-11-26,East,East,Yes,Delivered,3
2509,2025-12-18,2025-12-24,North,East,Yes,Delivered,6
2510,2025-11-21,2025-12-01,North,North,Yes,Delivered,10
2511,2025-09-06,2025-09-09,East,South,No,Delivered,3
2512,2025-11-25,,North,East,Yes,In Transit,
2513,2025-11-29,2025-12-06,West,South,Yes,Delivered,7
2514,2025-11-20,2025-11-25,East,West,Yes,Delivered,5
2515,2025-10-02,2025-10-04,South,West,No,Delivered,2
2516,2025-10-11,2025-10-15,East,North,No,Delivered,4
2517,2025-12-27,2026-01-01,West,East,Yes,Delivered,5
2518,2025-09-14,2025-09-15,West,West,No,Delivered,1
2519,2025-11-23,2025-12-01,South,West,Yes,Delivered,8
2520,2025-09-08,2025-09-10,East,East,No,Delivered,2
2629,2025-09-02,2025-09-03,East,North,No,Delivered,1
2522,2025-10-28,2025-10-31,West,South,No,Delivered,3
2523,2025-10-12,2025-10-13,North,East,No,Delivered,1
2524,2025-09-04,2025-09-08,South,West,No,Delivered,4
2525,2025-09-12,2025-09-16,South,North,No,Delivered,4
2630,2025-10-29,2025-10-31,South,West,No,Delivered,2
2527,2025-11-24,2025-12-01,East,East,Yes,Delivered,7
2528,2025-11-20,2025-11-22,West,West,Yes,Delivered,2
2530,2025-11-28,2025-12-04,North,South,Yes,Delivered,6
2531,2025-08-29,2025-09-03,East,West,No,Delivered,5
2532,2025-11-24,2025-12-02,South,North,Yes,Delivered,8
2533,2025-08-19,2025-08-21,West,West,No,Delivered,2
2535,2025-10-02,2025-10-05,East,West,No,Delivered,3
2536,2025-09-03,2025-09-04,West,South,No,Delivered,1
2537,2025-08-19,2025-08-23,North,East,No,Delivered,4
2538,2025-12-31,2026-01-02,West,West,Yes,Delivered,2
2539,2025-12-28,,East,South,Yes,In Transit,
2540,2025-12-20,,North,East,Yes,In Transit,
2541,2025-09-01,,East,East,No,In Transit,
105,2025-12-16,2025-12-20,North,West,Yes,Delivered,4
2543,2025-10-19,2025-10-23,South,West,No,Delivered,4
2544,2025-10-27,2025-10-28,West,East,No,Delivered,1
2545,2025-09-12,2025-09-16,South,North,No,Delivered,4
2546,2025-10-07,2025-10-09,North,West,No,Delivered,2
2547,2025-08-23,2025-08-28,South,South,No,Delivered,5
2548,2025-12-22,2025-12-25,East,North,Yes,Delivered,3
2549,2025-11-25,2025-11-27,South,North,Yes,Delivered,2
2550,2025-08-26,2025-08-30,West,North,No,Delivered,4
